"customer ID","movie ID","rating 1-5"
9387,1,3
9396,1,4
9399,1,5
9433,1,4
9441,1,4
9468,1,4
9476,1,3
9477,1,4
9499,1,3
9518,1,4
9520,1,4
9526,1,3
9542,1,4
9573,1,5
9574,1,4
9577,1,3
9592,1,3
9602,1,4
9604,1,5
9607,1,4
9614,1,5
9616,1,4
9624,1,5
9637,1,3
9643,1,3
9653,1,5
9655,1,2
9656,1,5
9663,1,4
9669,1,3
9675,1,5
9684,1,4
9685,1,3
9690,1,4
9697,1,5
9706,1,4
9715,1,4
9760,1,5
9766,1,5
9768,1,4
9775,1,4
9785,1,4
9786,1,4
9789,1,4
9804,1,3
9812,1,4
9835,1,4
9847,1,5
9885,1,2
9909,1,4
9922,1,4
9929,1,3
9952,1,5
9955,1,4
9957,1,4
9965,1,4
9966,1,4
9968,1,5
9970,1,4
9992,1,1
9997,1,4
10017,1,3
10032,1,4
10033,1,5
10067,1,5
10073,1,3
10077,1,5
10078,1,5
10082,1,3
10131,1,2
10135,1,3
10149,1,3
10176,1,5
10194,1,3
10198,1,2
10212,1,4
10216,1,2
10253,1,4
10277,1,4
10280,1,5
10290,1,5
10296,1,2
10299,1,2
10303,1,4
10306,1,5
10312,1,5
10320,1,4
10338,1,4
10339,1,2
10346,1,4
10349,1,5
10373,1,2
10401,1,2
10427,1,4
10442,1,4
10451,1,4
10470,1,5
10477,1,5
10478,1,3
10518,1,3
10533,1,5
10554,1,4
10637,1,4
10640,1,3
10673,1,3
10697,1,4
10710,1,4
10716,1,4
10718,1,4
10719,1,3
10755,1,5
10767,1,5
10769,1,3
10771,1,4
10776,1,3
10789,1,4
10807,1,5
10848,1,5
10854,1,5
10857,1,3
10861,1,5
10903,1,4
10939,1,3
10941,1,4
10954,1,4
10956,1,4
10958,1,3
10965,1,3
10968,1,3
10969,1,5
11025,1,5
11030,1,4
11040,1,5
11042,1,5
11044,1,5
11059,1,3
11066,1,3
11068,1,3
11071,1,3
11131,1,2
11178,1,3
11191,1,4
11205,1,2
11208,1,5
11214,1,5
11229,1,4
11237,1,3
11248,1,4
11272,1,5
11308,1,5
11349,1,3
11354,1,4
11368,1,4
11376,1,5
11384,1,5
11393,1,3
11404,1,4
11422,1,2
11425,1,4
11463,1,4
11468,1,4
11474,1,2
11477,1,4
11478,1,3
11490,1,4
11503,1,4
11522,1,5
11528,1,5
11540,1,4
11557,1,4
11578,1,3
11596,1,4
11633,1,5
11662,1,3
11663,1,5
11683,1,5
11685,1,4
11717,1,4
11729,1,5
11735,1,5
11752,1,3
11772,1,4
11783,1,5
11800,1,4
11855,1,2
11877,1,3
11884,1,4
11889,1,4
11927,1,4
11952,1,2
11967,1,4
11988,1,3
11991,1,2
11998,1,3
12048,1,4
12094,1,3
12115,1,4
12148,1,3
12149,1,2
12162,1,5
12180,1,3
12183,1,4
12195,1,4
12211,1,2
12213,1,3
12214,1,4
12221,1,5
12251,1,4
12261,1,4
12276,1,3
12290,1,3
12297,1,5
12310,1,2
12312,1,5
12343,1,5
12362,1,5
12373,1,3
12383,1,3
12386,1,4
12402,1,3
12414,1,5
12426,1,4
12447,1,3
12461,1,3
12469,1,1
12470,1,4
12472,1,4
12486,1,3
12503,1,3
12541,1,4
12551,1,3
12562,1,3
12572,1,2
12588,1,3
12600,1,5
12604,1,2
12621,1,3
12626,1,4
12651,1,5
12665,1,3
12674,1,4
12697,1,3
12699,1,2
12709,1,4
12711,1,5
12764,1,4
12805,1,5
12825,1,4
12850,1,3
12851,1,3
12859,1,5
12871,1,5
12876,1,4
12893,1,3
12896,1,4
12900,1,3
12911,1,3
12935,1,4
12952,1,5
12966,1,4
12975,1,3
12988,1,2
13010,1,3
13017,1,3
13024,1,5
13034,1,3
13043,1,3
13077,1,4
13082,1,3
13098,1,3
13123,1,4
13126,1,4
13138,1,3
13140,1,4
13206,1,3
13224,1,2
13227,1,5
13233,1,3
13284,1,5
13298,1,4
13301,1,1
13308,1,3
13332,1,5
13343,1,4
13350,1,4
13370,1,5
13378,1,2
13384,1,4
13390,1,5
13394,1,4
13398,1,4
13447,1,4
13454,1,5
13458,1,4
13474,1,3
13492,1,4
13504,1,5
13522,1,4
13538,1,5
13598,1,4
13611,1,5
13624,1,3
13626,1,4
13681,1,4
13690,1,5
13691,1,4
13698,1,3
13707,1,2
13719,1,3
13724,1,3
13727,1,5
13736,1,4
13798,1,4
13806,1,5
13816,1,4
13825,1,4
13861,1,3
13863,1,4
13878,1,4
13897,1,4
13908,1,4
13929,1,4
13932,1,3
13946,1,4
13951,1,4
14029,1,4
14035,1,3
14173,1,4
14204,1,4
14205,1,5
14215,1,3
14245,1,2
14249,1,4
14272,1,3
14280,1,4
14285,1,5
14294,1,5
14319,1,4
14331,1,4
1,2,5
57,2,1
94,2,2
121,2,4
137,2,4
280,2,5
445,2,3
508,2,3
591,2,3
619,2,3
639,2,3
640,2,3
756,2,3
796,2,4
810,2,2
1074,2,3
1194,2,2
1226,2,3
1382,2,3
1411,2,3
1571,2,5
1618,2,2
1680,2,2
1781,2,3
1848,2,3
1971,2,3
2008,2,3
2038,2,2
2261,2,3
2280,2,3
2282,2,4
2378,2,3
2509,2,3
2582,2,5
2716,2,3
2748,2,1
2839,2,2
2852,2,4
2936,2,2
2997,2,2
3051,2,3
3116,2,1
3181,2,3
3243,2,2
3290,2,4
3366,2,4
3404,2,4
3422,2,1
3498,2,4
3683,2,3
3733,2,4
3786,2,2
3840,2,4
3855,2,4
3906,2,5
3927,2,3
3970,2,2
4053,2,3
4064,2,4
4124,2,4
4139,2,3
4147,2,2
4205,2,4
4331,2,4
4357,2,3
4390,2,1
4424,2,4
4433,2,2
4440,2,5
4450,2,4
4487,2,4
4593,2,2
4626,2,4
4665,2,3
4768,2,4
4883,2,3
5049,2,2
5076,2,2
5103,2,1
5134,2,2
5173,2,1
5202,2,5
5229,2,3
5328,2,4
5426,2,4
5446,2,3
5481,2,2
5556,2,3
5568,2,5
5661,2,4
5714,2,3
6200,2,3
6441,2,4
6702,2,1
6855,2,2
6876,2,3
7098,2,1
7134,2,5
7340,2,3
7400,2,2
7463,2,4
7477,2,3
7556,2,3
7557,2,4
7699,2,3
7732,2,3
7746,2,3
7761,2,3
7851,2,3
7914,2,4
7989,2,2
8011,2,4
8013,2,2
8035,2,3
8069,2,3
8165,2,3
8171,2,2
8208,2,1
8286,2,4
8318,2,1
8458,2,2
8474,2,3
8489,2,2
8563,2,5
8564,2,3
8704,2,2
8773,2,4
8821,2,3
8841,2,3
8926,2,4
8934,2,4
9053,2,1
9141,2,2
9207,2,3
9291,2,4
9361,2,2
9524,2,3
9557,2,1
9622,2,1
9625,2,5
9658,2,5
9686,2,3
9733,2,3
9779,2,3
9807,2,4
9898,2,3
9945,2,4
10001,2,2
10063,2,3
10145,2,4
10155,2,3
10328,2,2
10334,2,4
10367,2,4
10533,2,3
10636,2,4
10689,2,2
10752,2,2
10769,2,2
10808,2,3
10884,2,2
10902,2,3
10945,2,2
10956,2,3
11092,2,5
11133,2,3
11285,2,4
11288,2,3
11322,2,4
11368,2,4
11404,2,3
11419,2,2
11440,2,3
11451,2,4
11468,2,5
11503,2,4
11667,2,3
11685,2,4
11817,2,3
11863,2,2
11883,2,3
11889,2,2
11916,2,3
11967,2,2
11969,2,1
12037,2,5
12123,2,4
12128,2,3
12180,2,2
12195,2,1
12329,2,3
12386,2,3
12551,2,3
12562,2,3
12578,2,3
12682,2,4
12753,2,3
12777,2,3
12808,2,4
12851,2,3
12886,2,2
12894,2,5
12905,2,3
12936,2,5
12964,2,3
13010,2,1
13059,2,3
13077,2,1
13111,2,2
13198,2,5
13237,2,4
13280,2,4
13620,2,1
13660,2,2
13716,2,3
13799,2,3
13801,2,2
13976,2,3
13980,2,1
13997,2,4
14328,2,3
1,3,4
9,3,4
21,3,2
40,3,3
57,3,1
69,3,4
91,3,2
92,3,2
107,3,2
110,3,3
118,3,2
121,3,3
134,3,5
136,3,5
156,3,3
176,3,4
196,3,4
250,3,3
267,3,3
272,3,1
277,3,3
280,3,4
300,3,3
319,3,4
321,3,3
351,3,3
359,3,3
378,3,1
400,3,3
403,3,3
407,3,2
432,3,1
460,3,4
461,3,2
477,3,3
479,3,5
491,3,4
508,3,3
514,3,3
558,3,3
565,3,3
567,3,1
568,3,3
570,3,2
599,3,1
633,3,3
639,3,2
640,3,3
666,3,2
669,3,3
670,3,4
693,3,2
694,3,3
701,3,3
730,3,1
756,3,3
774,3,2
791,3,4
797,3,1
799,3,4
822,3,2
825,3,3
848,3,3
851,3,3
903,3,4
908,3,3
939,3,2
950,3,1
958,3,4
972,3,4
1018,3,2
1026,3,5
1058,3,2
1064,3,4
1088,3,2
1097,3,2
1101,3,4
1119,3,2
1124,3,4
1132,3,3
1135,3,3
1151,3,2
1155,3,4
1183,3,1
1194,3,4
1202,3,3
1207,3,3
1219,3,3
1220,3,3
1231,3,2
1277,3,4
1283,3,3
1286,3,3
1304,3,2
1315,3,4
1325,3,4
1345,3,3
1347,3,4
1354,3,3
1363,3,2
1427,3,3
1431,3,2
1439,3,1
1445,3,2
1450,3,2
1461,3,2
1464,3,3
1470,3,3
1473,3,2
1476,3,4
1497,3,2
1501,3,4
1503,3,4
1531,3,2
1532,3,2
1543,3,3
1546,3,2
1550,3,2
1558,3,3
1565,3,2
1584,3,3
1586,3,3
1623,3,3
1637,3,5
1642,3,4
1651,3,5
1691,3,3
1693,3,1
1694,3,3
1707,3,4
1715,3,2
1735,3,3
1749,3,2
1751,3,3
1752,3,5
1765,3,3
1780,3,1
1788,3,3
1809,3,3
1849,3,2
1855,3,4
1868,3,3
1888,3,3
1893,3,4
1929,3,1
1946,3,1
1963,3,4
1971,3,3
1973,3,1
1977,3,3
1997,3,3
1998,3,1
2019,3,2
2042,3,3
2043,3,3
2046,3,3
2048,3,4
2068,3,5
2071,3,3
2076,3,4
2092,3,2
2100,3,2
2111,3,3
2113,3,3
2117,3,3
2124,3,1
2154,3,2
2155,3,2
2157,3,4
2162,3,3
2163,3,3
2179,3,1
2189,3,1
2194,3,4
2195,3,1
2206,3,5
2212,3,1
2213,3,2
2250,3,4
2252,3,5
2280,3,3
2282,3,3
2313,3,2
2315,3,3
2332,3,4
2365,3,3
2368,3,3
2378,3,3
2391,3,4
2407,3,3
2411,3,4
2415,3,4
2445,3,3
2448,3,4
2459,3,5
2471,3,3
2476,3,3
2483,3,3
2485,3,2
2489,3,3
2509,3,3
2519,3,4
2524,3,3
2527,3,4
2530,3,3
2543,3,4
2552,3,3
2553,3,4
2579,3,2
2582,3,4
2592,3,3
2606,3,2
2623,3,5
2639,3,4
2701,3,2
2712,3,2
2716,3,2
2718,3,3
2723,3,2
2791,3,4
2814,3,4
2824,3,3
2828,3,1
2832,3,2
2839,3,2
2845,3,3
2856,3,4
2868,3,3
2885,3,5
2886,3,3
2911,3,2
2915,3,2
2916,3,3
2921,3,3
2931,3,2
2932,3,2
2938,3,4
2943,3,5
2952,3,3
2999,3,4
3017,3,2
3020,3,3
3022,3,3
3025,3,2
3040,3,1
3044,3,3
3045,3,4
3048,3,2
3062,3,1
3076,3,2
3078,3,3
3094,3,4
3109,3,1
3116,3,1
3121,3,2
3131,3,5
3154,3,3
3181,3,4
3197,3,2
3200,3,3
3206,3,1
3230,3,3
3254,3,2
3271,3,5
3277,3,2
3287,3,3
3316,3,2
3317,3,2
3326,3,3
3330,3,3
3355,3,2
3358,3,3
3368,3,2
3383,3,4
3391,3,1
3404,3,3
3411,3,5
3421,3,2
3424,3,3
3450,3,4
3467,3,1
3472,3,3
3477,3,3
3489,3,2
3508,3,1
3513,3,3
3528,3,3
3532,3,1
3560,3,2
3581,3,2
3583,3,2
3605,3,4
3618,3,3
3632,3,3
3633,3,2
3652,3,1
3681,3,3
3690,3,4
3714,3,2
3716,3,1
3733,3,3
3766,3,2
3773,3,1
3803,3,5
3823,3,1
3826,3,3
3844,3,4
3848,3,3
3855,3,4
3872,3,2
3882,3,5
3885,3,2
3891,3,4
3904,3,3
3905,3,2
3915,3,3
3924,3,3
3931,3,3
3939,3,2
3968,3,3
3970,3,5
3982,3,2
3988,3,3
3989,3,1
3992,3,1
4015,3,3
4019,3,4
4023,3,4
4035,3,4
4053,3,2
4062,3,3
4064,3,1
4068,3,2
4101,3,2
4106,3,3
4117,3,4
4134,3,1
4147,3,2
4149,3,3
4160,3,2
4162,3,2
4167,3,3
4171,3,1
4173,3,1
4175,3,2
4185,3,1
4205,3,4
4215,3,3
4222,3,4
4225,3,3
4229,3,3
4230,3,3
4235,3,4
4239,3,3
4250,3,3
4259,3,4
4261,3,3
4283,3,3
4305,3,3
4310,3,4
4320,3,3
4325,3,3
4327,3,4
4330,3,2
4335,3,4
4343,3,4
4345,3,1
4356,3,3
4364,3,5
4376,3,3
4384,3,2
4393,3,4
4394,3,3
4399,3,4
4402,3,1
4426,3,2
4437,3,5
4440,3,5
4446,3,3
4449,3,2
4452,3,3
4479,3,2
4490,3,3
4494,3,1
4495,3,2
4498,3,2
4502,3,1
4503,3,2
4514,3,3
4524,3,2
4531,3,1
4542,3,1
4555,3,2
4566,3,3
4581,3,3
4595,3,3
4615,3,4
4620,3,4
4642,3,1
4658,3,5
4665,3,1
4696,3,3
4715,3,3
4721,3,3
4732,3,3
4736,3,2
4749,3,3
4752,3,2
4767,3,4
4768,3,2
4785,3,3
4789,3,4
4791,3,3
4794,3,3
4807,3,3
4843,3,1
4864,3,4
4869,3,2
4871,3,4
4878,3,5
4880,3,5
4897,3,4
4909,3,3
4916,3,4
4931,3,3
4945,3,3
4952,3,3
4955,3,3
4964,3,4
4990,3,3
4997,3,5
4998,3,4
5001,3,4
5014,3,4
5018,3,1
5020,3,3
5044,3,3
5049,3,2
5058,3,4
5062,3,3
5067,3,3
5103,3,1
5109,3,3
5121,3,1
5125,3,3
5140,3,1
5147,3,4
5151,3,2
5164,3,4
5166,3,2
5188,3,3
5247,3,4
5253,3,3
5263,3,3
5266,3,3
5270,3,2
5276,3,2
5281,3,3
5335,3,4
5341,3,3
5347,3,4
5352,3,1
5361,3,3
5379,3,3
5403,3,1
5411,3,3
5414,3,4
5428,3,2
5442,3,3
5446,3,3
5448,3,2
5451,3,2
5464,3,3
5470,3,3
5476,3,4
5481,3,3
5483,3,1
5484,3,1
5501,3,4
5514,3,3
5520,3,2
5531,3,2
5570,3,3
5578,3,4
5583,3,1
5587,3,3
5592,3,5
5598,3,3
5656,3,3
5661,3,3
5690,3,3
5719,3,2
5724,3,1
5731,3,2
5733,3,2
5745,3,4
5746,3,5
5761,3,3
5769,3,3
5773,3,2
5779,3,1
5831,3,1
5839,3,1
5884,3,4
5886,3,2
5887,3,2
5897,3,3
5899,3,4
5914,3,2
5918,3,3
5938,3,2
5951,3,4
5961,3,2
5963,3,3
5970,3,3
5974,3,1
5975,3,1
6004,3,3
6005,3,3
6016,3,3
6025,3,1
6032,3,3
6043,3,3
6055,3,2
6072,3,2
6077,3,4
6081,3,4
6084,3,3
6085,3,1
6120,3,2
6126,3,2
6152,3,2
6166,3,3
6172,3,4
6185,3,3
6191,3,3
6200,3,3
6201,3,2
6203,3,2
6206,3,3
6209,3,5
6213,3,3
6214,3,2
6218,3,3
6220,3,2
6221,3,4
6235,3,3
6244,3,3
6253,3,1
6254,3,3
6260,3,2
6279,3,3
6283,3,2
6284,3,3
6308,3,4
6318,3,5
6339,3,3
6350,3,3
6359,3,3
6360,3,2
6380,3,4
6382,3,4
6403,3,2
6404,3,3
6412,3,2
6420,3,2
6423,3,2
6434,3,3
6448,3,3
6452,3,2
6459,3,2
6464,3,5
6471,3,5
6472,3,5
6488,3,4
6489,3,3
6491,3,3
6494,3,3
6507,3,1
6531,3,3
6535,3,3
6562,3,2
6603,3,5
6608,3,3
6613,3,3
6621,3,2
6627,3,2
6629,3,1
6651,3,4
6657,3,5
6663,3,3
6676,3,2
6693,3,4
6700,3,2
6702,3,3
6706,3,2
6708,3,5
6736,3,2
6739,3,1
6743,3,1
6744,3,4
6767,3,2
6778,3,1
6782,3,3
6783,3,2
6863,3,3
6865,3,2
6869,3,4
6876,3,3
6877,3,1
6883,3,4
6904,3,1
6908,3,2
6917,3,1
6928,3,3
6972,3,3
6977,3,4
6992,3,2
6996,3,3
6998,3,1
7007,3,4
7024,3,4
7028,3,4
7033,3,5
7037,3,3
7049,3,2
7055,3,4
7081,3,3
7087,3,2
7092,3,3
7096,3,1
7103,3,3
7120,3,1
7127,3,1
7134,3,4
7146,3,4
7147,3,3
7157,3,4
7162,3,3
7203,3,4
7212,3,3
7213,3,4
7219,3,3
7257,3,3
7271,3,3
7285,3,3
7290,3,3
7301,3,3
7305,3,4
7317,3,3
7330,3,4
7340,3,2
7341,3,5
7346,3,1
7349,3,3
7366,3,2
7392,3,4
7396,3,4
7407,3,4
7418,3,1
7419,3,4
7431,3,2
7451,3,1
7461,3,3
7470,3,5
7471,3,2
7477,3,3
7489,3,2
7515,3,1
7519,3,2
7526,3,3
7527,3,3
7539,3,3
7544,3,4
7558,3,2
7563,3,2
7573,3,4
7576,3,3
7593,3,3
7598,3,3
7602,3,3
7631,3,3
7667,3,4
7672,3,3
7679,3,1
7689,3,3
7712,3,2
7722,3,1
7734,3,3
7735,3,1
7737,3,2
7738,3,3
7741,3,1
7746,3,4
7751,3,4
7753,3,1
7795,3,2
7797,3,2
7808,3,4
7810,3,5
7817,3,2
7820,3,3
7850,3,1
7852,3,4
7860,3,5
7877,3,4
7900,3,4
7904,3,4
7908,3,4
7914,3,3
7919,3,3
7924,3,4
7935,3,5
7938,3,3
7956,3,3
7965,3,2
7989,3,5
8027,3,3
8042,3,2
8049,3,1
8051,3,1
8086,3,5
8088,3,5
8089,3,4
8108,3,3
8113,3,3
8115,3,4
8126,3,3
8131,3,3
8137,3,1
8156,3,3
8165,3,1
8194,3,3
8208,3,4
8210,3,5
8226,3,4
8241,3,3
8270,3,2
8275,3,4
8278,3,4
8286,3,3
8296,3,3
8311,3,3
8318,3,1
8338,3,2
8361,3,4
8365,3,4
8415,3,3
8420,3,4
8424,3,2
8429,3,3
8434,3,2
8441,3,3
8449,3,2
8458,3,3
8462,3,1
8478,3,4
8482,3,3
8489,3,3
8494,3,3
8501,3,4
8504,3,4
8506,3,3
8512,3,3
8516,3,3
8532,3,4
8534,3,3
8540,3,3
8547,3,4
8548,3,5
8569,3,2
8572,3,2
8584,3,2
8588,3,3
8632,3,3
8641,3,4
8649,3,3
8653,3,5
8671,3,3
8682,3,2
8690,3,1
8701,3,2
8708,3,4
8731,3,3
8747,3,3
8772,3,1
8773,3,2
8815,3,2
8821,3,2
8823,3,1
8825,3,2
8856,3,3
8860,3,2
8861,3,3
8868,3,1
8873,3,3
8880,3,2
8888,3,3
8893,3,1
8905,3,3
8906,3,3
8926,3,1
8927,3,2
8934,3,3
8955,3,2
8962,3,1
8979,3,3
8987,3,2
8988,3,2
8996,3,3
9003,3,4
9014,3,2
9020,3,3
9042,3,3
9060,3,1
9069,3,3
9075,3,5
9082,3,1
9085,3,2
9091,3,2
9097,3,3
9102,3,2
9118,3,2
9133,3,2
9134,3,3
9141,3,2
9143,3,2
9148,3,1
9149,3,1
9172,3,1
9174,3,2
9183,3,2
9207,3,2
9229,3,2
9235,3,3
9262,3,3
9267,3,5
9272,3,3
9278,3,2
9280,3,2
9304,3,4
9313,3,4
9329,3,3
9330,3,3
9338,3,3
9354,3,3
9356,3,1
9357,3,4
9368,3,4
9396,3,1
9415,3,5
